file,nodes,edges,nonEdges,components,mincut,merges,k_decr,time,recursionDepth,functionCalls,fullySolved,numberOfSetMerges,clusterGraphBefore,clusterGraphAfter
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1816.csv/9,1,0,0,1,0.0,0,0.0,1.172e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1817.csv/1,2,1,0,1,347.0,0,0.0,1.3261e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_1817.csv/2,1,0,0,1,0.0,0,0.0,1.0434e-5,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/action_seq/pace_actionseq_100_10.csv/1,91,367,3728,1,54.0,26,2062.0,0.282134178,0,0,true,4,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/action_seq/pace_actionseq_100_10.csv/2,9,30,6,1,629.0,8,425.0,0.005556838,0,0,true,1,false,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2743.csv/1,13,34,44,1,19.0,1,10.0,0.074098618,0,0,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2743.csv/2,1,0,0,1,0.0,0,0.0,5.172e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2743.csv/3,1,0,0,1,0.0,0,0.0,4.995e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2743.csv/4,1,0,0,1,0.0,0,0.0,4.926e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2128.csv/1,15,31,74,1,60.0,2,104.0,0.052750593,0,0,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3050.csv/1,15,31,74,1,87.0,4,271.0,0.010905774,0,0,true,1,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2744.csv/1,4,3,3,1,2.0,0,0.0,0.000456783,0,0,true,0,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_2744.csv/2,1,0,0,1,0.0,0,0.0,5.679e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3362.csv/1,12,27,39,1,38.0,0,0.0,0.090181504,0,0,true,0,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3362.csv/2,1,0,0,1,0.0,0,0.0,9.653e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3362.csv/3,1,0,0,1,0.0,0,0.0,7.389e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3363.csv/1,3,2,1,1,46.0,0,0.0,0.000363311,0,0,true,0,false,false
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3363.csv/2,1,0,0,1,0.0,0,0.0,5.445e-6,0,0,true,0,true,true
/home/lm/Schreibtisch/Uni/Cluster-Editing-PACE-2021-instances/data/weighted/jena/instance_nr_3364.csv/1,1,0,0,1,0.0,0,0.0,5.534e-6,0,0,true,0,true,true
